timestamp,temperature,humidity,soil_moisture,battery_voltage,mode,mist_status,pump_status
2026-05-10 11:08:15,30.2,55.6,1955,6.8,0,1,0
2026-05-10 11:08:20,29.8,57.2,1957,6.6,0,1,0
2026-05-10 11:08:25,30.8,58.3,1958,6.3,0,1,0
2026-05-10 11:08:30,30.1,60.6,1959,6.5,0,1,0
2026-05-10 11:08:35,29.8,53.9,1960,6.7,0,1,0
2026-05-10 11:08:40,30.2,56.5,1962,6.5,0,1,0
2026-05-10 11:08:45,30.1,51.3,1963,6.6,0,1,0
2026-05-10 11:08:50,29.8,55.7,1965,6.7,0,1,0
2026-05-10 11:08:55,29.7,54.3,1965,6.4,0,1,0
2026-05-10 11:09:00,30.0,53.0,1966,6.4,0,1,0
2026-05-10 11:09:05,30.1,54.8,1968,6.6,0,1,0
2026-05-10 11:09:10,30.2,57.5,1969,6.5,0,1,0
2026-05-10 11:09:15,30.2,59.0,1970,6.6,0,1,0
2026-05-10 11:09:20,30.1,51.7,1971,6.7,0,1,0
2026-05-10 11:09:25,30.0,58.5,1974,6.4,0,1,0
2026-05-10 11:09:30,29.4,57.3,1975,6.6,0,1,0
2026-05-10 11:09:35,29.5,55.4,1977,6.4,0,1,0
2026-05-10 11:09:40,29.8,58.4,1978,6.6,0,1,0
2026-05-10 11:09:45,29.1,55.8,1978,6.4,0,1,0
2026-05-10 11:09:50,29.7,52.8,1979,6.5,0,1,0
2026-05-10 11:09:55,29.9,54.0,1980,6.6,0,1,0
2026-05-10 11:10:00,29.9,55.4,1982,6.5,0,1,0
2026-05-10 11:10:05,30.3,59.4,1984,6.5,0,1,0
2026-05-10 11:10:10,30.1,57.2,1985,6.5,0,1,0
2026-05-10 11:10:15,29.9,51.6,1986,6.4,0,1,0
2026-05-10 11:10:20,29.9,53.1,1987,6.5,0,1,0
2026-05-10 11:10:25,29.4,54.3,1987,6.6,0,1,0
2026-05-10 11:10:30,29.8,54.9,1989,6.4,0,1,0
2026-05-10 11:10:35,30.1,54.2,1990,6.5,0,1,0
2026-05-10 11:10:40,29.5,52.0,1991,6.5,0,1,0
2026-05-10 11:10:45,30.5,57.5,1993,6.5,0,1,0
2026-05-10 11:10:50,30.0,52.1,1994,6.5,0,1,0
2026-05-10 11:10:55,30.0,54.4,1995,6.5,0,1,0
2026-05-10 11:11:00,29.9,53.9,1997,6.5,0,1,0
2026-05-10 11:11:05,29.7,54.8,1998,6.5,0,1,0
2026-05-10 11:11:10,29.3,55.5,1999,6.4,0,1,0
2026-05-10 11:11:15,29.7,54.1,2000,6.6,0,1,0
2026-05-10 11:11:20,30.1,56.8,2001,6.6,0,1,0
2026-05-10 11:11:25,29.9,52.6,2002,6.6,0,1,0
2026-05-10 11:11:30,29.7,54.5,2002,6.3,0,1,0
2026-05-10 11:11:35,29.6,58.2,2003,6.5,0,1,0
2026-05-10 11:11:40,29.9,54.8,2004,6.6,0,1,0
2026-05-10 11:11:45,29.9,56.2,2006,6.6,0,1,0
2026-05-10 11:11:50,30.0,58.4,2007,6.6,0,1,0
2026-05-10 11:11:55,29.6,52.1,2008,6.5,0,1,0
2026-05-10 11:12:00,30.3,57.1,2010,6.6,0,1,0
2026-05-10 11:12:05,29.8,54.7,2011,6.4,0,1,0
2026-05-10 11:12:10,29.7,52.5,2014,6.4,0,1,0
2026-05-10 11:12:15,30.2,54.4,2014,6.3,0,1,0
2026-05-10 11:12:20,29.9,56.6,2015,6.6,0,1,0
2026-05-10 11:12:25,29.8,53.5,2016,6.4,0,1,0
2026-05-10 11:12:30,30.3,53.6,2018,6.4,0,1,0
2026-05-10 11:12:35,30.6,56.5,2019,6.4,0,1,0
2026-05-10 11:12:40,30.3,52.1,2021,6.6,0,1,0
2026-05-10 11:12:45,29.9,57.1,2022,6.6,0,1,0
2026-05-10 11:12:50,29.9,56.4,2024,6.8,0,1,0
2026-05-10 11:12:55,30.0,55.2,2024,6.5,0,1,0
2026-05-10 11:13:00,29.7,58.8,2025,6.4,0,1,0
2026-05-10 11:13:05,30.0,55.2,2026,6.4,0,1,0
2026-05-10 11:13:10,30.3,54.2,2027,6.6,0,1,0
2026-05-10 11:13:15,29.6,55.2,2028,6.4,0,1,0
2026-05-10 11:13:20,30.1,53.1,2029,6.5,0,1,0
2026-05-10 11:13:25,29.7,55.8,2030,6.6,0,1,0
2026-05-10 11:13:30,29.6,54.1,2030,6.5,0,1,0
2026-05-10 11:13:35,29.9,54.6,2032,6.6,0,1,0
2026-05-10 11:13:40,29.8,57.9,2033,6.4,0,1,0
2026-05-10 11:13:45,29.3,53.2,2034,6.5,0,1,0
2026-05-10 11:13:50,30.7,54.6,2036,6.4,0,1,0
2026-05-10 11:13:55,30.3,57.5,2037,6.6,0,1,0
2026-05-10 11:14:00,30.1,58.9,2038,6.6,0,1,0
2026-05-10 11:14:05,30.2,54.9,2039,6.5,0,1,0
2026-05-10 11:14:10,29.8,55.5,2040,6.4,0,1,0
2026-05-10 11:14:15,30.4,54.4,2041,6.6,0,1,0
2026-05-10 11:14:20,30.2,56.3,2043,6.4,0,1,0
2026-05-10 11:14:25,29.6,56.1,2044,6.4,0,1,0
2026-05-10 11:14:30,29.9,57.3,2046,6.3,0,1,0
2026-05-10 11:14:35,29.6,55.4,2048,6.7,0,1,0
2026-05-10 11:14:40,29.8,53.8,2050,6.4,0,1,0
2026-05-10 11:14:45,29.4,55.4,2051,6.5,0,1,0
2026-05-10 11:14:50,30.0,53.8,2052,6.6,0,1,0
2026-05-10 11:14:55,29.7,53.3,2053,6.4,0,1,0
2026-05-10 11:15:00,30.1,55.9,2055,6.5,0,1,0
2026-05-10 11:15:05,29.8,55.6,2055,6.4,0,1,0
2026-05-10 11:15:10,30.1,55.3,2058,6.4,0,1,0
2026-05-10 11:15:15,30.2,55.4,2059,6.3,0,1,0
2026-05-10 11:15:20,30.3,58.7,2061,6.4,0,1,0
2026-05-10 11:15:25,30.3,55.2,2062,6.4,0,1,0
2026-05-10 11:15:30,30.0,55.4,2064,6.2,0,1,0
2026-05-10 11:15:35,29.9,53.8,2065,6.6,0,1,0
2026-05-10 11:15:40,29.8,54.7,2066,6.5,0,1,0
2026-05-10 11:15:45,29.5,54.7,2068,6.4,0,1,0
2026-05-10 11:15:50,29.9,52.6,2069,6.6,0,1,0
2026-05-10 11:15:55,30.2,53.7,2069,6.5,0,1,0
2026-05-10 11:16:00,30.4,55.0,2071,6.6,0,1,0
2026-05-10 11:16:05,29.7,56.4,2072,6.4,0,1,0
2026-05-10 11:16:10,30.0,56.6,2073,6.4,0,1,0
2026-05-10 11:16:15,30.2,54.5,2075,6.5,0,1,0
2026-05-10 11:16:20,29.4,54.8,2077,6.5,0,1,0
2026-05-10 11:16:25,30.6,53.9,2078,6.5,0,1,0
2026-05-10 11:16:30,30.0,55.7,2080,6.6,0,1,0
2026-05-10 11:16:35,30.7,54.8,2082,6.6,0,1,0
2026-05-10 11:16:40,30.5,55.0,2083,6.4,0,1,0
2026-05-10 11:16:45,30.4,59.2,2085,6.6,0,1,0
2026-05-10 11:16:50,29.5,55.6,2086,6.5,0,1,0
2026-05-10 11:16:55,30.0,54.5,2088,6.4,0,1,0
2026-05-10 11:17:00,30.1,56.0,2089,6.4,0,1,0
2026-05-10 11:17:05,29.3,53.1,2090,6.4,0,1,0
2026-05-10 11:17:10,29.7,57.3,2092,6.5,0,1,0
2026-05-10 11:17:15,30.1,56.5,2094,6.5,0,1,0
2026-05-10 11:17:20,29.9,55.6,2096,6.5,0,1,0
2026-05-10 11:17:25,30.1,55.9,2097,6.5,0,1,0
2026-05-10 11:17:30,29.5,58.4,2098,6.4,0,1,0
2026-05-10 11:17:35,29.8,54.8,2099,6.5,0,1,0
2026-05-10 11:17:40,29.8,53.0,2101,6.4,0,1,0
2026-05-10 11:17:45,29.5,57.0,2101,6.3,0,1,0
2026-05-10 11:17:50,30.1,52.5,2103,6.4,0,1,0
2026-05-10 11:17:55,29.7,56.3,2104,6.4,0,1,0
2026-05-10 11:18:00,29.5,57.1,2105,6.4,0,1,0
2026-05-10 11:18:05,30.1,53.7,2106,6.4,0,1,0
2026-05-10 11:18:10,29.9,56.5,2107,6.4,0,1,0
2026-05-10 11:18:15,30.5,54.8,2107,6.6,0,1,0
2026-05-10 11:18:20,30.1,55.0,2109,6.4,0,1,0
2026-05-10 11:18:25,29.7,53.8,2109,6.3,0,1,0
2026-05-10 11:18:30,29.7,58.3,2111,6.3,0,1,0
2026-05-10 11:18:35,30.4,53.7,2112,6.5,0,1,0
2026-05-10 11:18:40,30.2,57.4,2113,6.3,0,1,0
2026-05-10 11:18:45,30.0,51.7,2114,6.6,0,1,0
2026-05-10 11:18:50,30.6,60.6,2115,6.5,0,1,0
2026-05-10 11:18:55,29.5,50.5,2115,6.4,0,1,0
2026-05-10 11:19:00,30.2,51.6,2117,6.3,0,1,0
2026-05-10 11:19:05,30.0,53.8,2118,6.4,0,1,0
2026-05-10 11:19:10,30.2,53.4,2119,6.4,0,1,0
2026-05-10 11:19:15,29.8,57.6,2120,6.3,0,1,0
2026-05-10 11:19:20,29.6,57.4,2121,6.3,0,1,0
2026-05-10 11:19:25,29.8,56.4,2123,6.3,0,1,0
2026-05-10 11:19:30,30.4,53.2,2124,6.3,0,1,0
2026-05-10 11:19:35,29.7,56.3,2126,6.5,0,1,0
2026-05-10 11:19:40,29.4,57.6,2127,6.5,0,1,0
2026-05-10 11:19:45,29.0,58.3,2128,6.4,0,1,0
2026-05-10 11:19:50,29.6,49.3,2129,6.4,0,1,0
2026-05-10 11:19:55,30.0,58.9,2130,6.6,0,1,0
2026-05-10 11:20:00,30.1,53.2,2132,6.3,0,1,0
2026-05-10 11:20:05,30.0,56.6,2133,6.4,0,1,0
2026-05-10 11:20:10,30.2,53.1,2134,6.2,0,1,0
2026-05-10 11:20:15,30.4,55.3,2136,6.4,0,1,0
2026-05-10 11:20:20,30.3,56.4,2138,6.5,0,1,0
2026-05-10 11:20:25,30.2,57.4,2140,6.5,0,1,0
2026-05-10 11:20:30,30.0,54.8,2142,6.3,0,1,0
2026-05-10 11:20:35,30.3,56.8,2143,6.3,0,1,0
2026-05-10 11:20:40,30.0,55.5,2145,6.4,0,1,0
2026-05-10 11:20:45,29.9,59.2,2147,6.3,0,1,0
2026-05-10 11:20:50,30.0,57.6,2148,6.6,0,1,0
2026-05-10 11:20:55,30.0,54.6,2149,6.5,0,1,0
2026-05-10 11:21:00,30.2,53.0,2151,6.6,0,1,0
2026-05-10 11:21:05,29.6,53.0,2152,6.3,0,1,0
2026-05-10 11:21:10,29.8,51.0,2153,6.4,0,1,0
2026-05-10 11:21:15,30.6,55.9,2155,6.3,0,1,0
2026-05-10 11:21:20,29.8,58.8,2156,6.4,0,1,0
2026-05-10 11:21:25,30.0,56.1,2157,6.4,0,1,0
2026-05-10 11:21:30,30.2,55.6,2158,6.3,0,1,0
2026-05-10 11:21:35,30.1,60.3,2160,6.2,0,1,0
2026-05-10 11:21:40,30.4,55.0,2162,6.3,0,1,0
2026-05-10 11:21:45,29.3,58.4,2162,6.5,0,1,0
2026-05-10 11:21:50,30.0,52.4,2164,6.3,0,1,0
2026-05-10 11:21:55,30.1,55.3,2165,6.4,0,1,0
2026-05-10 11:22:00,29.8,56.1,2166,6.4,0,1,0
2026-05-10 11:22:05,29.7,52.9,2168,6.3,0,1,0
2026-05-10 11:22:10,30.2,50.3,2168,6.4,0,1,0
2026-05-10 11:22:15,30.1,55.0,2169,6.4,0,1,0
2026-05-10 11:22:20,29.7,56.2,2170,6.4,0,1,0
2026-05-10 11:22:25,30.2,51.0,2172,6.5,0,1,0
2026-05-10 11:22:30,29.7,54.0,2172,6.3,0,1,0
2026-05-10 11:22:35,29.8,60.0,2173,6.3,0,1,0
2026-05-10 11:22:40,30.1,53.3,2174,6.4,0,1,0
2026-05-10 11:22:45,29.9,54.8,2176,6.3,0,1,0
2026-05-10 11:22:50,29.6,54.0,2177,6.3,0,1,0
2026-05-10 11:22:55,29.4,54.8,2179,6.4,0,1,0
2026-05-10 11:23:00,30.1,57.2,2181,6.6,0,1,0
2026-05-10 11:23:05,30.1,55.1,2181,6.5,0,1,0
2026-05-10 11:23:10,30.5,54.3,2183,6.3,0,1,0
2026-05-10 11:23:15,30.2,56.1,2185,6.4,0,1,0
2026-05-10 11:23:20,30.4,55.0,2187,6.4,0,1,0
2026-05-10 11:23:25,30.4,57.1,2188,6.2,0,1,0
2026-05-10 11:23:30,30.4,53.6,2190,6.3,0,1,0
2026-05-10 11:23:35,29.9,50.7,2191,6.2,0,1,0
2026-05-10 11:23:40,30.3,55.8,2192,6.3,0,1,0
2026-05-10 11:23:45,29.8,50.6,2193,6.3,0,1,0
2026-05-10 11:23:50,30.3,59.5,2194,6.4,0,1,0
2026-05-10 11:23:55,29.4,55.6,2195,6.3,0,1,0
2026-05-10 11:24:00,29.8,54.1,2197,6.4,0,1,0
2026-05-10 11:24:05,30.1,55.4,2197,6.3,0,1,0
2026-05-10 11:24:10,30.3,52.2,2198,6.3,0,1,0
2026-05-10 11:24:15,30.0,52.9,2199,6.4,0,1,0
2026-05-10 11:24:20,29.5,56.9,2200,6.4,0,1,1
2026-05-10 11:24:25,29.4,56.4,2167,6.3,0,1,1
2026-05-10 11:24:30,29.9,51.7,2133,6.5,0,1,1
2026-05-10 11:24:35,30.0,51.7,2097,6.3,0,1,1
2026-05-10 11:24:40,30.6,57.4,2053,6.4,0,1,1
2026-05-10 11:24:45,29.8,57.1,2009,6.3,0,1,1
2026-05-10 11:24:50,30.2,51.2,1969,6.4,0,1,1
2026-05-10 11:24:55,30.2,54.4,1931,6.6,0,1,1
2026-05-10 11:25:00,30.1,57.1,1886,6.2,0,1,1
2026-05-10 11:25:05,29.9,50.3,1857,6.4,0,1,1
2026-05-10 11:25:10,30.4,57.0,1815,6.3,0,1,1
2026-05-10 11:25:15,30.1,54.5,1767,6.5,0,1,1
2026-05-10 11:25:20,29.6,55.0,1767,6.3,0,1,0
2026-05-10 11:25:25,30.4,55.7,1769,6.4,0,1,0
2026-05-10 11:25:30,29.6,54.0,1770,6.5,0,1,0
2026-05-10 11:25:35,29.9,57.3,1771,6.2,0,1,0
2026-05-10 11:25:40,29.9,53.5,1773,6.1,0,1,0
2026-05-10 11:25:45,30.2,52.4,1773,6.5,0,1,0
2026-05-10 11:25:50,30.4,55.7,1774,6.4,0,1,0
2026-05-10 11:25:55,30.0,53.8,1774,6.3,0,1,0
2026-05-10 11:26:00,29.7,54.6,1776,6.5,0,1,0
2026-05-10 11:26:05,29.8,56.8,1776,6.4,0,1,0
2026-05-10 11:26:10,30.0,56.0,1778,6.4,0,1,0
2026-05-10 11:26:15,30.1,53.2,1780,6.2,0,1,0
2026-05-10 11:26:20,29.6,54.5,1780,6.4,0,1,0
2026-05-10 11:26:25,30.0,56.4,1782,6.3,0,1,0
2026-05-10 11:26:30,30.2,50.7,1782,6.4,0,1,0
2026-05-10 11:26:35,29.6,58.3,1784,6.3,0,1,0
2026-05-10 11:26:40,30.1,58.0,1785,6.3,0,1,0
2026-05-10 11:26:45,29.5,55.0,1786,6.4,0,1,0
2026-05-10 11:26:50,29.9,54.6,1787,6.3,0,1,0
2026-05-10 11:26:55,30.0,57.0,1788,6.3,0,1,0
2026-05-10 11:27:00,30.3,54.6,1789,6.4,0,1,0
2026-05-10 11:27:05,30.6,50.5,1790,6.2,0,1,0
2026-05-10 11:27:10,30.1,53.9,1792,6.3,0,1,0
2026-05-10 11:27:15,30.2,56.2,1793,6.2,0,1,0
2026-05-10 11:27:20,30.2,57.7,1795,6.5,0,1,0
2026-05-10 11:27:25,29.7,55.7,1796,6.3,0,1,0
2026-05-10 11:27:30,30.0,52.4,1797,6.3,0,1,0
2026-05-10 11:27:35,29.7,54.8,1798,6.5,0,1,0
2026-05-10 11:27:40,30.0,57.7,1799,6.2,0,1,0
2026-05-10 11:27:45,30.1,55.6,1800,6.3,0,1,0
2026-05-10 11:27:50,29.8,56.2,1801,6.2,0,1,0
2026-05-10 11:27:55,29.5,52.9,1802,6.2,0,1,0
2026-05-10 11:28:00,29.5,53.3,1804,6.2,0,1,0
2026-05-10 11:28:05,29.8,52.6,1806,6.6,0,1,0
2026-05-10 11:28:10,30.5,50.5,1807,6.2,0,1,0
2026-05-10 11:28:15,30.2,58.4,1808,6.3,0,1,0
2026-05-10 11:28:20,29.6,53.3,1810,6.1,0,1,0
2026-05-10 11:28:25,29.8,54.8,1811,6.3,0,1,0
2026-05-10 11:28:30,30.4,55.2,1812,6.3,0,1,0
2026-05-10 11:28:35,29.8,52.0,1813,6.3,0,1,0
2026-05-10 11:28:40,29.9,54.8,1815,6.3,0,1,0
2026-05-10 11:28:45,29.8,55.6,1816,6.3,0,1,0
2026-05-10 11:28:50,29.9,50.3,1817,6.3,0,1,0
2026-05-10 11:28:55,30.0,57.9,1818,6.4,0,1,0
2026-05-10 11:29:00,30.1,56.9,1819,6.4,0,1,0
2026-05-10 11:29:05,29.6,54.9,1820,6.4,0,1,0
2026-05-10 11:29:10,29.9,52.7,1821,6.5,0,1,0
2026-05-10 11:29:15,30.0,52.9,1823,6.4,0,1,0
2026-05-10 11:29:20,30.2,57.5,1825,6.3,0,1,0
2026-05-10 11:29:25,30.1,55.2,1826,6.3,0,1,0
2026-05-10 11:29:30,29.9,52.3,1827,6.1,0,1,0
2026-05-10 11:29:35,30.0,52.7,1828,6.5,0,1,0
2026-05-10 11:29:40,29.9,53.2,1829,6.3,0,1,0
2026-05-10 11:29:45,29.8,56.7,1830,6.3,0,1,0
2026-05-10 11:29:50,30.4,59.6,1832,6.3,0,1,0
2026-05-10 11:29:55,29.9,51.4,1834,6.5,0,1,0
2026-05-10 11:30:00,29.8,55.6,1836,6.2,0,1,0
2026-05-10 11:30:05,29.8,55.8,1838,6.2,0,1,0
2026-05-10 11:30:10,29.9,51.4,1839,6.2,0,1,0
2026-05-10 11:30:15,30.0,54.9,1841,6.3,0,1,0
2026-05-10 11:30:20,30.0,54.4,1841,6.3,0,1,0
2026-05-10 11:30:25,30.3,54.9,1843,6.2,0,1,0
2026-05-10 11:30:30,30.0,53.6,1844,6.4,0,1,0
2026-05-10 11:30:35,30.2,56.0,1846,6.4,0,1,0
2026-05-10 11:30:40,30.0,56.5,1846,6.3,0,1,0
2026-05-10 11:30:45,29.8,53.8,1847,6.4,0,1,0
2026-05-10 11:30:50,29.9,56.1,1848,6.3,0,1,0
2026-05-10 11:30:55,30.2,55.1,1850,6.2,0,1,0
2026-05-10 11:31:00,30.0,54.3,1851,6.2,0,1,0
2026-05-10 11:31:05,29.5,54.5,1852,6.3,0,1,0
2026-05-10 11:31:10,29.9,56.3,1853,6.1,0,1,0
2026-05-10 11:31:15,29.9,55.6,1855,6.4,0,1,0
2026-05-10 11:31:20,30.2,54.6,1857,6.1,0,1,0
2026-05-10 11:31:25,30.1,52.5,1857,6.3,0,1,0
2026-05-10 11:31:30,29.9,57.4,1859,6.3,0,1,0
2026-05-10 11:31:35,29.5,57.8,1861,6.2,0,1,0
2026-05-10 11:31:40,30.0,56.4,1862,6.3,0,1,0
2026-05-10 11:31:45,29.6,56.1,1864,6.3,0,1,0
2026-05-10 11:31:50,30.4,52.6,1866,6.2,0,1,0
2026-05-10 11:31:55,29.4,55.2,1869,6.3,0,1,0
2026-05-10 11:32:00,29.5,56.1,1870,6.3,0,1,0
2026-05-10 11:32:05,30.3,52.2,1872,6.3,0,1,0
2026-05-10 11:32:10,29.9,58.1,1874,6.3,0,1,0
2026-05-10 11:32:15,30.1,55.6,1876,6.1,0,1,0
2026-05-10 11:32:20,29.4,56.1,1878,6.3,0,1,0
2026-05-10 11:32:25,30.5,57.5,1878,6.3,0,1,0
2026-05-10 11:32:30,29.7,53.3,1880,6.1,0,1,0
2026-05-10 11:32:35,29.6,52.3,1881,6.4,0,1,0
2026-05-10 11:32:40,30.2,56.8,1883,6.2,0,1,0
2026-05-10 11:32:45,29.8,55.6,1884,6.2,0,1,0
2026-05-10 11:32:50,30.2,51.7,1886,6.2,0,1,0
2026-05-10 11:32:55,30.2,57.8,1888,6.2,0,1,0
2026-05-10 11:33:00,29.8,56.1,1889,6.3,0,1,0
2026-05-10 11:33:05,30.5,54.5,1891,6.1,0,1,0
2026-05-10 11:33:10,30.0,56.6,1892,6.3,0,1,0
2026-05-10 11:33:15,30.2,55.7,1894,6.3,0,1,0
2026-05-10 11:33:20,30.1,52.8,1896,6.4,0,1,0
2026-05-10 11:33:25,29.9,51.7,1897,6.2,0,1,0
2026-05-10 11:33:30,30.2,56.1,1899,6.1,0,1,0
2026-05-10 11:33:35,30.2,52.3,1900,6.1,0,1,0
2026-05-10 11:33:40,29.8,54.8,1903,6.3,0,1,0
2026-05-10 11:33:45,30.2,53.8,1905,6.2,0,1,0
2026-05-10 11:33:50,30.2,52.6,1905,6.4,0,1,0
2026-05-10 11:33:55,30.2,55.8,1907,6.3,0,1,0
2026-05-10 11:34:00,29.5,53.8,1908,6.3,0,1,0
2026-05-10 11:34:05,29.9,53.8,1909,6.2,0,1,0
2026-05-10 11:34:10,30.1,52.9,1910,6.3,0,1,0
2026-05-10 11:34:15,29.6,55.2,1912,6.4,0,1,0
2026-05-10 11:34:20,30.7,56.3,1914,6.3,0,1,0
2026-05-10 11:34:25,30.0,48.9,1915,6.2,0,1,0
2026-05-10 11:34:30,30.0,54.3,1916,6.2,0,1,0
2026-05-10 11:34:35,30.6,56.9,1917,6.2,0,1,0
2026-05-10 11:34:40,29.5,58.0,1917,6.0,0,1,0
2026-05-10 11:34:45,29.7,57.3,1918,6.2,0,1,0
2026-05-10 11:34:50,30.3,57.5,1920,6.2,0,1,0
2026-05-10 11:34:55,29.6,57.2,1921,6.1,0,1,0
2026-05-10 11:35:00,29.7,53.3,1921,6.2,0,1,0
2026-05-10 11:35:05,29.6,53.4,1923,6.1,0,1,0
2026-05-10 11:35:10,30.3,57.0,1924,6.0,0,1,0
2026-05-10 11:35:15,29.9,55.4,1926,6.2,0,1,0
2026-05-10 11:35:20,29.6,57.6,1928,6.2,0,1,0
2026-05-10 11:35:25,30.3,50.8,1929,6.1,0,1,0
2026-05-10 11:35:30,30.6,56.1,1930,6.2,0,1,0
2026-05-10 11:35:35,29.6,55.3,1931,6.2,0,1,0
2026-05-10 11:35:40,29.6,54.8,1932,6.2,0,1,0
2026-05-10 11:35:45,30.4,56.9,1933,6.2,0,1,0
2026-05-10 11:35:50,29.9,56.7,1935,6.1,0,1,0
2026-05-10 11:35:55,30.0,52.8,1935,6.2,0,1,0
2026-05-10 11:36:00,30.0,55.4,1936,6.3,0,1,0
2026-05-10 11:36:05,29.9,51.8,1938,6.3,0,1,0
2026-05-10 11:36:10,30.1,58.7,1940,6.0,0,1,0
2026-05-10 11:36:15,30.1,53.7,1942,6.2,0,1,0
2026-05-10 11:36:20,30.1,54.0,1943,6.3,0,1,0
2026-05-10 11:36:25,30.2,54.7,1943,6.3,0,1,0
2026-05-10 11:36:30,30.0,52.2,1945,6.4,0,1,0
2026-05-10 11:36:35,29.9,57.3,1947,6.2,0,1,0
2026-05-10 11:36:40,29.9,50.5,1949,6.2,0,1,0
2026-05-10 11:36:45,29.4,52.9,1950,6.0,0,1,0
2026-05-10 11:36:50,29.6,55.0,1950,6.2,0,1,0
2026-05-10 11:36:55,30.2,56.0,1951,6.4,0,1,0
2026-05-10 11:37:00,30.0,57.5,1952,6.1,0,1,0
2026-05-10 11:37:05,30.0,54.2,1953,6.2,0,1,0
2026-05-10 11:37:10,30.2,55.5,1954,6.2,0,1,0
2026-05-10 11:37:15,29.5,57.7,1955,6.3,0,1,0
2026-05-10 11:37:20,30.5,54.3,1958,6.1,0,1,0
2026-05-10 11:37:25,29.6,58.1,1959,6.1,0,1,0
2026-05-10 11:37:30,30.1,56.5,1961,6.1,0,1,0
2026-05-10 11:37:35,30.2,54.7,1962,6.1,0,1,0
2026-05-10 11:37:40,30.3,57.5,1962,6.2,0,1,0
2026-05-10 11:37:45,30.3,56.9,1964,6.3,0,1,0
2026-05-10 11:37:50,29.3,53.0,1965,6.1,0,1,0
2026-05-10 11:37:55,30.1,55.5,1967,6.2,0,1,0
2026-05-10 11:38:00,30.2,58.8,1969,6.3,0,1,0
2026-05-10 11:38:05,29.9,53.6,1969,6.4,0,1,0
2026-05-10 11:38:10,30.4,56.8,1971,6.3,0,1,0
2026-05-10 11:38:15,29.7,58.1,1972,5.9,0,1,0
2026-05-10 11:38:20,30.0,53.4,1974,6.2,0,1,0
2026-05-10 11:38:25,29.9,51.0,1975,6.3,0,1,0
2026-05-10 11:38:30,30.2,55.4,1977,6.2,0,1,0
2026-05-10 11:38:35,29.9,56.2,1978,6.1,0,1,0
2026-05-10 11:38:40,30.4,50.3,1980,6.1,0,1,0
2026-05-10 11:38:45,30.0,57.1,1981,6.2,0,1,0
2026-05-10 11:38:50,30.3,55.3,1982,6.2,0,1,0
2026-05-10 11:38:55,29.6,55.7,1983,6.0,0,1,0
2026-05-10 11:39:00,29.5,57.6,1985,6.1,0,1,0
2026-05-10 11:39:05,29.3,54.3,1986,6.3,0,1,0
2026-05-10 11:39:10,29.5,52.6,1987,6.1,0,1,0
2026-05-10 11:39:15,29.8,55.8,1989,6.1,0,1,0
2026-05-10 11:39:20,29.8,53.1,1989,6.2,0,1,0
2026-05-10 11:39:25,30.1,53.0,1990,6.1,0,1,0
2026-05-10 11:39:30,30.2,53.4,1992,6.2,0,1,0
2026-05-10 11:39:35,29.8,53.8,1994,6.0,0,1,0
2026-05-10 11:39:40,30.0,56.2,1995,6.2,0,1,0
2026-05-10 11:39:45,29.7,56.7,1996,6.2,0,1,0
2026-05-10 11:39:50,30.1,54.0,1998,6.3,0,1,0
2026-05-10 11:39:55,30.1,56.2,1999,6.1,0,1,0
2026-05-10 11:40:00,29.9,54.0,2001,6.0,0,1,0
2026-05-10 11:40:05,29.8,57.6,2002,6.3,0,1,0
2026-05-10 11:40:10,29.5,54.2,2003,6.2,0,1,0
2026-05-10 11:40:15,29.8,57.0,2005,6.4,0,1,0
2026-05-10 11:40:20,29.8,54.7,2006,6.2,0,1,0
2026-05-10 11:40:25,30.3,55.1,2007,6.2,0,1,0
2026-05-10 11:40:30,29.8,57.0,2008,6.0,0,1,0
2026-05-10 11:40:35,29.5,53.1,2010,6.1,0,1,0
2026-05-10 11:40:40,30.3,53.1,2011,6.2,0,1,0
2026-05-10 11:40:45,29.9,52.5,2012,6.2,0,1,0
2026-05-10 11:40:50,29.6,52.0,2014,6.3,0,1,0
2026-05-10 11:40:55,29.7,54.1,2015,6.3,0,1,0
2026-05-10 11:41:00,29.7,54.2,2016,6.2,0,1,0
2026-05-10 11:41:05,29.9,55.7,2017,6.2,0,1,0
2026-05-10 11:41:10,30.2,56.9,2019,6.3,0,1,0
2026-05-10 11:41:15,30.2,54.6,2020,6.0,0,1,0
2026-05-10 11:41:20,30.0,51.7,2022,6.0,0,1,0
2026-05-10 11:41:25,30.2,56.6,2023,6.0,0,1,0
2026-05-10 11:41:30,30.0,55.6,2025,6.2,0,1,0
2026-05-10 11:41:35,29.4,59.5,2026,6.1,0,1,0
2026-05-10 11:41:40,30.1,54.1,2028,6.1,0,1,0
2026-05-10 11:41:45,29.8,56.5,2029,6.2,0,1,0
2026-05-10 11:41:50,29.4,55.4,2030,6.1,0,1,0
2026-05-10 11:41:55,30.4,54.0,2032,6.1,0,1,0
2026-05-10 11:42:00,29.8,57.6,2034,6.2,0,1,0
2026-05-10 11:42:05,29.9,54.3,2035,6.0,0,1,0
2026-05-10 11:42:10,30.6,55.2,2036,6.2,0,1,0
2026-05-10 11:42:15,29.6,53.8,2037,6.0,0,1,0
2026-05-10 11:42:20,30.3,58.4,2038,6.2,0,1,0
